Category,Parent Company,ALC Brand Extension,ALC Size,Markets,Time Periods,Total $ Sales,Total $ Sales YA,Total $ Sales Change vs Year-Ago,Total EQ Unit Sales,Total EQ Unit Sales YA,Total EQ Unit Sales Change vs Year-Ago,Total TDP,Total TDP YA,Total TDP Change vs Year-Ago,% ACV (Max),% ACV (Max) YA,% ACV (Max) Change vs Year-Ago,Total Average Price,Total Average Price YA,Total Average Price Change vs Year-Ago,Total Average EQ Price,Total Average EQ Price YA,Total Average EQ Price Change vs Year-Ago
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-31-2024,47.5,184.97999572753906,-137.47999572753906,0.0833333432674408,0.0833333432674408,0,1.8098550814465559,1.2513933193686708,0.55846176207788512,0.018098550814465559,0.012513933193686709,0.00558461762077885,23.75,92.489997863769531,-68.739997863769531,569.999932050713,2219.7596841144937,-1649.7597520637805
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-24-2024,47.5,79.989997863769531,-32.489997863769531,0.0833333432674408,0.0416666716337204,0.0416666716337204,0.671139144436127,1.0741768492114778,-0.40303770477535084,0.00671139144436127,0.010741768492114778,-0.0040303770477535085,23.75,79.989997863769531,-56.239997863769531,569.999932050713,1919.7597198772764,-1349.7597878265633
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-17-2024,47.5,94.989997863769531,-47.489997863769531,0.0833333432674408,0.0416666716337204,0.0416666716337204,1.8413446762314953,0.98468890481519233,0.856655771416303,0.018413446762314954,0.0098468890481519227,0.0085665577141630315,23.75,94.989997863769531,-71.239997863769531,569.999932050713,2279.7596769619372,-1709.7597449112241
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-10-2024,23.75,184.55999755859375,-160.80999755859375,0.0416666716337204,0.0833333432674408,-0.0416666716337204,1.6310564522972055,1.3774250376798685,0.25363141461733707,0.016310564522972054,0.013774250376798684,0.00253631414617337,23.75,92.279998779296875,-68.529998779296875,569.999932050713,2214.7197066879621,-1644.719774637249
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-03-2024,47.5,189.97999572753906,-142.47999572753906,0.0833333432674408,0.0833333432674408,0,0.67528193978079554,1.5999446193963893,-0.92466267961559379,0.006752819397807956,0.015999446193963894,-0.0092466267961559372,23.75,94.989997863769531,-71.239997863769531,569.999932050713,2279.7596769619372,-1709.7597449112241
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-27-2024,237.5,,237.5,0.416666716337204,,0.416666716337204,6.436638221630087,,6.436638221630087,0.064366382216300866,,0.064366382216300866,23.75,,23.75,569.999932050713,,569.999932050713
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-20-2024,190,89.989997863769531,100.01000213623047,0.29166668653488159,0.0416666716337204,0.25000001490116119,4.8046857538347227,0.83037137846672648,3.9743143753679964,0.048046857538347233,0.0083037137846672642,0.039743143753679967,27.142857142857142,89.989997863769531,-62.847140720912392,651.42852705352459,2159.75969126705,-1508.3311642135254
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-13-2024,47.5,94.989997863769531,-47.489997863769531,0.0416666716337204,0.0416666716337204,0,1.0299575462331791,0.80331499473210655,0.2266425515010726,0.010299575462331791,0.0080331499473210652,0.0022664255150107258,47.5,94.989997863769531,-47.489997863769531,1139.9998641014261,2279.7596769619372,-1139.7598128605111
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-06-2024,142.5,61.7400016784668,80.7599983215332,0.12500001490116119,0.0416666716337204,0.0833333432674408,1.88375963508232,1.2562484889901919,0.6275111460921281,0.018837596350823202,0.01256248488990192,0.0062751114609212819,47.5,61.7400016784668,-14.240001678466797,1139.9998641014261,1481.7598636436626,-341.75999954223653
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-29-2024,142.5,61.7400016784668,80.7599983215332,0.12500001490116119,0.0416666716337204,0.0833333432674408,2.0618322274653624,1.0013353115484798,1.0604969159168827,0.020618322274653621,0.010013353115484798,0.010604969159168823,47.5,61.7400016784668,-14.240001678466797,1139.9998641014261,1481.7598636436626,-341.75999954223653
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-22-2024,47.5,284.97000122070312,-237.47000122070312,0.0416666716337204,0.12500001490116119,-0.0833333432674408,0.57259979210987233,2.0646644399324345,-1.4920646478225623,0.0057259979210987234,0.020646644399324347,-0.014920646478225623,47.5,94.990000406901046,-47.490000406901046,1139.9998641014261,2279.7597379970862,-1139.7598738956601
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-15-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-08-2024,190,,190,0.16666668653488159,,0.16666668653488159,2.5606519005509778,,2.5606519005509778,0.025606519005509778,,0.025606519005509778,47.5,,47.5,1139.9998641014261,,1139.9998641014261
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-01-2024,142.5,,142.5,0.12500001490116119,,0.12500001490116119,0.47642575561547174,,0.47642575561547174,0.0047642575561547169,,0.0047642575561547169,47.5,,47.5,1139.9998641014261,,1139.9998641014261
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-25-2024,95,,95,0.0833333432674408,,0.0833333432674408,2.1055760147590314,,2.1055760147590314,0.021055760147590311,,0.021055760147590311,47.5,,47.5,1139.9998641014261,,1139.9998641014261
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-18-2024,230.54000854492188,,230.54000854492188,0.16666668653488159,,0.16666668653488159,3.1777768459206865,,3.1777768459206865,0.031777768459206865,,0.031777768459206865,57.635002136230469,,57.635002136230469,1383.239886374487,,1383.239886374487
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-11-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-04-2024,123.48000335693359,,123.48000335693359,0.0833333432674408,,0.0833333432674408,1.9545546501548552,,1.9545546501548552,0.019545546501548553,,0.019545546501548553,61.7400016784668,,61.7400016784668,1481.7598636436626,,1481.7598636436626
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 04-27-2024,118.48000335693359,,118.48000335693359,0.0833333432674408,,0.0833333432674408,1.8063173821787084,,1.8063173821787084,0.018063173821787085,,0.018063173821787085,59.2400016784668,,59.2400016784668,1421.759870796219,,1421.759870796219
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 04-20-2024,185.22000122070312,,185.22000122070312,0.12500001490116119,,0.12500001490116119,1.99827265930496,,1.99827265930496,0.0199827265930496,,0.0199827265930496,61.740000406901039,,61.740000406901039,1481.7598331260881,,1481.7598331260881
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 04-13-2024,308.70001220703125,,308.70001220703125,0.208333358168602,,0.208333358168602,6.1704650677605724,,6.1704650677605724,0.061704650677605721,,0.061704650677605721,61.740002441406247,,61.740002441406247,1481.7598819542072,,1481.7598819542072
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 04-06-2024,493.92001342773438,,493.92001342773438,0.33333337306976318,,0.33333337306976318,6.3781821830635845,,6.3781821830635845,0.06378182183063584,,0.06378182183063584,61.7400016784668,,61.7400016784668,1481.7598636436626,,1481.7598636436626
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 03-30-2024,617.4000244140625,,617.4000244140625,0.416666716337204,,0.416666716337204,7.3626911140153437,,7.3626911140153437,0.073626911140153448,,0.073626911140153448,61.740002441406247,,61.740002441406247,1481.7598819542072,,1481.7598819542072
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 03-23-2024,246.96000671386719,,246.96000671386719,0.16666668653488159,,0.16666668653488159,3.5183059835968398,,3.5183059835968398,0.035183059835968394,,0.035183059835968394,61.7400016784668,,61.7400016784668,1481.7598636436626,,1481.7598636436626
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 03-16-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 03-09-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 03-02-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 02-24-2024,179.97999572753906,,179.97999572753906,0.0833333432674408,,0.0833333432674408,1.7994191126994192,,1.7994191126994192,0.017994191126994193,,0.017994191126994193,89.989997863769531,,89.989997863769531,2159.75969126705,,2159.75969126705
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 02-17-2024,94.989997863769531,,94.989997863769531,0.0416666716337204,,0.0416666716337204,1.0574969895655066,,1.0574969895655066,0.010574969895655066,,0.010574969895655066,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 02-10-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 02-03-2024,94.989997863769531,,94.989997863769531,0.0416666716337204,,0.0416666716337204,0.95373777057418985,,0.95373777057418985,0.0095373777057418986,,0.0095373777057418986,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 01-27-2024,89.989997863769531,,89.989997863769531,0.0416666716337204,,0.0416666716337204,0.96945689213973341,,0.96945689213973341,0.0096945689213973358,,0.0096945689213973358,89.989997863769531,,89.989997863769531,2159.75969126705,,2159.75969126705
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 01-20-2024,89.989997863769531,,89.989997863769531,0.0416666716337204,,0.0416666716337204,0.70701676685470649,,0.70701676685470649,0.0070701676685470645,,0.0070701676685470645,89.989997863769531,,89.989997863769531,2159.75969126705,,2159.75969126705
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 01-13-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 01-06-2024,79.989997863769531,,79.989997863769531,0.0416666716337204,,0.0416666716337204,0.5447111856077721,,0.5447111856077721,0.005447111856077721,,0.005447111856077721,79.989997863769531,,79.989997863769531,1919.7597198772764,,1919.7597198772764
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 12-30-2023,79.989997863769531,,79.989997863769531,0.0416666716337204,,0.0416666716337204,0.78215990917590283,,0.78215990917590283,0.00782159909175903,,0.00782159909175903,79.989997863769531,,79.989997863769531,1919.7597198772764,,1919.7597198772764
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 12-23-2023,549.94000244140625,,549.94000244140625,0.25000002980232239,,0.25000002980232239,4.704015825340834,,4.704015825340834,0.047040158253408342,,0.047040158253408342,91.6566670735677,,91.6566670735677,2199.7597475338284,,2199.7597475338284
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 12-16-2023,524.94000244140625,,524.94000244140625,0.25000002980232239,,0.25000002980232239,3.5420086797078505,,3.5420086797078505,0.035420086797078511,,0.035420086797078511,87.490000406901046,,87.490000406901046,2099.759759454756,,2099.759759454756
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 12-09-2023,89.989997863769531,,89.989997863769531,0.0416666716337204,,0.0416666716337204,0.61783422912247365,,0.61783422912247365,0.0061783422912247369,,0.0061783422912247369,89.989997863769531,,89.989997863769531,2159.75969126705,,2159.75969126705
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 12-02-2023,189.97999572753906,,189.97999572753906,0.0833333432674408,,0.0833333432674408,1.5621781945608966,,1.5621781945608966,0.015621781945608967,,0.015621781945608967,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 11-25-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 11-18-2023,79.989997863769531,,79.989997863769531,0.0416666716337204,,0.0416666716337204,0.74034968327798367,,0.74034968327798367,0.0074034968327798363,,0.0074034968327798363,79.989997863769531,,79.989997863769531,1919.7597198772764,,1919.7597198772764
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 11-11-2023,174.97999572753906,,174.97999572753906,0.0833333432674408,,0.0833333432674408,1.2854532934951894,,1.2854532934951894,0.012854532934951896,,0.012854532934951896,87.489997863769531,,87.489997863769531,2099.759698419607,,2099.759698419607
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 11-04-2023,79.989997863769531,,79.989997863769531,0.0416666716337204,,0.0416666716337204,0.572032223693539,,0.572032223693539,0.0057203222369353914,,0.0057203222369353914,79.989997863769531,,79.989997863769531,1919.7597198772764,,1919.7597198772764
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 10-28-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 10-21-2023,174.97999572753906,,174.97999572753906,0.0833333432674408,,0.0833333432674408,1.571597419408066,,1.571597419408066,0.015715974194080658,,0.015715974194080658,87.489997863769531,,87.489997863769531,2099.759698419607,,2099.759698419607
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 10-14-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 10-07-2023,94.989997863769531,,94.989997863769531,0.0416666716337204,,0.0416666716337204,0.84710628176156189,,0.84710628176156189,0.008471062817615619,,0.008471062817615619,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 09-30-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 09-23-2023,94.989997863769531,,94.989997863769531,0.0416666716337204,,0.0416666716337204,0.916795842044961,,0.916795842044961,0.00916795842044961,,0.00916795842044961,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 09-16-2023,174.97999572753906,,174.97999572753906,0.0833333432674408,,0.0833333432674408,2.146206000437263,,2.146206000437263,0.021462060004372629,,0.021462060004372629,87.489997863769531,,87.489997863769531,2099.759698419607,,2099.759698419607
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 09-09-2023,79.989997863769531,,79.989997863769531,0.0416666716337204,,0.0416666716337204,0.558863685728558,,0.558863685728558,0.00558863685728558,,0.00558863685728558,79.989997863769531,,79.989997863769531,1919.7597198772764,,1919.7597198772764
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 09-02-2023,184.97999572753906,,184.97999572753906,0.0833333432674408,,0.0833333432674408,1.2513933193686708,,1.2513933193686708,0.012513933193686709,,0.012513933193686709,92.489997863769531,,92.489997863769531,2219.7596841144937,,2219.7596841144937
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-26-2023,79.989997863769531,,79.989997863769531,0.0416666716337204,,0.0416666716337204,1.0741768492114778,,1.0741768492114778,0.010741768492114778,,0.010741768492114778,79.989997863769531,,79.989997863769531,1919.7597198772764,,1919.7597198772764
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-19-2023,94.989997863769531,,94.989997863769531,0.0416666716337204,,0.0416666716337204,0.98468890481519233,,0.98468890481519233,0.0098468890481519227,,0.0098468890481519227,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-12-2023,184.55999755859375,,184.55999755859375,0.0833333432674408,,0.0833333432674408,1.3774250376798685,,1.3774250376798685,0.013774250376798684,,0.013774250376798684,92.279998779296875,,92.279998779296875,2214.7197066879621,,2214.7197066879621
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 08-05-2023,189.97999572753906,,189.97999572753906,0.0833333432674408,,0.0833333432674408,1.5999446193963893,,1.5999446193963893,0.015999446193963894,,0.015999446193963894,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-29-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-22-2023,89.989997863769531,,89.989997863769531,0.0416666716337204,,0.0416666716337204,0.83037137846672648,,0.83037137846672648,0.0083037137846672642,,0.0083037137846672642,89.989997863769531,,89.989997863769531,2159.75969126705,,2159.75969126705
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-15-2023,94.989997863769531,,94.989997863769531,0.0416666716337204,,0.0416666716337204,0.80331499473210655,,0.80331499473210655,0.0080331499473210652,,0.0080331499473210652,94.989997863769531,,94.989997863769531,2279.7596769619372,,2279.7596769619372
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-08-2023,61.7400016784668,,61.7400016784668,0.0416666716337204,,0.0416666716337204,1.2562484889901919,,1.2562484889901919,0.01256248488990192,,0.01256248488990192,61.7400016784668,,61.7400016784668,1481.7598636436626,,1481.7598636436626
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 07-01-2023,61.7400016784668,,61.7400016784668,0.0416666716337204,,0.0416666716337204,1.0013353115484798,,1.0013353115484798,0.010013353115484798,,0.010013353115484798,61.7400016784668,,61.7400016784668,1481.7598636436626,,1481.7598636436626
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-24-2023,284.97000122070312,,284.97000122070312,0.12500001490116119,,0.12500001490116119,2.0646644399324345,,2.0646644399324345,0.020646644399324347,,0.020646644399324347,94.990000406901046,,94.990000406901046,2279.7597379970862,,2279.7597379970862
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-17-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-10-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 06-03-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-23-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-16-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-09-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 05-02-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 04-25-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Fine Wine & Spirits Total,1 Week - W/E 04-18-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 04-11-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 02-07-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 01-31-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 01-24-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 01-17-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 01-10-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 01-03-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 12-27-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 12-20-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 12-13-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 12-06-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 11-29-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 11-15-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 11-08-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES ANEJO TEQUILA,375ML,ABC Liquor Online,1 Week - W/E 11-01-2025,,,,,,,,,,,,,,,,,,
